MSE (100x Scale),MAE (%),RMSE (%),MAPE (%),Model,Pair,Set
0.4350866841717479,0.5361069045598507,0.6596110097411564,567.8422144589684,hybrid_arima_svr,SGDIDR_RET,val
0.7732671584503167,0.6252963535468696,0.8793561044595737,1061.935941173042,hybrid_arima_svr,SGDIDR_RET,test
0.22175014706331406,0.33910933685747247,0.470903543269016,222.68618926089516,hybrid_var_mlp,USDIDR_RET,val
0.5430314950251152,0.4051168983738259,0.7369067071380985,260.5978333289993,hybrid_var_mlp,USDIDR_RET,test
0.33247108931986513,0.41021258836163876,0.5766030604496174,240.05141858072605,hybrid_var_mlp,CNYIDR_RET,val
0.5468187789694,0.39846263698993284,0.7394719595558712,252.73094784883367,hybrid_var_mlp,CNYIDR_RET,test
0.20695613445349215,0.3336774710253865,0.4549243172808991,242.37860625129048,hybrid_var_mlp,INRIDR_RET,val
0.5917704167084678,0.44959785633210647,0.769266154662005,246.89786054485182,hybrid_var_mlp,INRIDR_RET,test
0.392068401101289,0.4755128137428932,0.6261536561430341,138.39730874264552,hybrid_var_mlp,JPYIDR_RET,val
0.7444345240831786,0.5577160645773244,0.8628061914956212,153.7206864371613,hybrid_var_mlp,JPYIDR_RET,test
0.1466798287790984,0.2815379767222363,0.38298802693961387,151.96202365874774,hybrid_var_mlp,SGDIDR_RET,val
0.48088320839322374,0.3608106723440792,0.6934574308443336,429.5184804468623,hybrid_var_mlp,SGDIDR_RET,test
0.3781131685372831,0.49075562387068405,0.6149090733899469,821.9178613196055,hybrid_var_svr,USDIDR_RET,val
