Date,USDMYR,CNYMYR,EURMYR,JPYMYR,SGDMYR,REF_RATE,TARGET_RATE,USDMYR_RET,CNYMYR_RET,EURMYR_RET,JPYMYR_RET,SGDMYR_RET,IR_DIFF_LAGGED
2010-01-28,3.414599895477295,0.5009021707006993,4.769527521500834,0.0380338156354574,2.4322243957106395,0.12,0.0,-0.5927501140349348,-0.5912811901685351,-1.0421179270225827,-0.4013529740723199,-0.528661379760883,-0.12
2010-01-29,3.411099910736084,0.5003887430640928,4.730149184494508,0.03778774828389327,2.4266201803853606,0.12,0.0,-0.10255314904923751,-0.10255314904923751,-0.8290505829277657,-0.6490718543209424,-0.23068108982237995,-0.12
2010-02-01,3.406599998474121,0.499721291230554,4.744370046636277,0.037534155115607266,2.4177430120218633,0.14,0.0,-0.13200677575551087,-0.13347569962190428,0.3001919669832376,-0.6733609083967999,-0.3664951593151933,-0.12
2010-02-02,3.4147000312805176,0.5010564934130353,4.77246677049834,0.03776153379783421,2.4267643542949995,0.14,0.0,0.23749245974401534,0.26683305628637816,0.5904652151631924,0.6039638568595839,0.3724363291792601,-0.14
2010-02-03,3.3991000652313232,0.49862843472771373,4.725106837447356,0.03741854031552301,2.4078062197575147,0.13,0.0,-0.45789407041216273,-0.48576574308813164,-0.9973142100143692,-0.9124648150015926,-0.7842777935254589,-0.14
2010-02-04,3.4233999252319336,0.5021930844654914,4.70544536484681,0.038288779610941,2.4105055264611135,0.14,0.0,0.7123477549391503,0.7123477549391503,-0.4169745454189941,2.299058076707044,0.11204368368671319,-0.13
2010-02-05,3.4235999584198,0.5021045592653302,4.683511375717984,0.03837256121473094,2.408102944772148,0.13,0.0,0.005842944101722854,-0.01762927573177675,-0.46723037792686334,0.21857597647901547,-0.09972098386528805,-0.14
2010-02-08,3.4505999088287354,0.5061757302683879,4.711681375228238,0.03867518338509099,2.4248769936874366,0.13,0.0,0.7855485663619153,0.8075518623289984,0.5996701648186109,0.7855485663618933,0.694152116633022,-0.13
2010-02-09,3.432800054550171,0.503594186568226,4.731111820538985,0.038240800072513584,2.4237461422497,0.13,0.0,-0.5171831957722194,-0.511314366072886,0.4115407873853659,-1.1295127781143228,-0.04664629221685113,-0.13
2010-02-10,3.4228999614715576,0.5019651090008943,4.707605480658344,0.038061825306972205,2.4149146010185185,0.12,0.0,-0.28881368604640034,-0.3240145061070869,-0.49808438429776397,-0.4691190974884847,-0.3650411345960484,-0.13
2010-02-11,3.416300058364868,0.5006448041884636,4.674100506551156,0.038039195537623846,2.421705640170464,0.12,0.0,-0.1930022557100189,-0.2633737325476499,-0.7142649023017008,-0.05947297359279828,0.28081773122798775,-0.12
2010-02-12,3.415299892425537,0.5005202336253942,4.6567402290204996,0.03796887168757463,2.4204818285674117,0.12,0.0,-0.029280577132190982,-0.024885120635897866,-0.37210575239433064,-0.18504317418615032,-0.050547883038871394,-0.12
2010-02-15,3.4230000972747803,0.5016560786324975,4.6563194932946885,0.03801221522788124,2.42422113357908,0.12,0.0,0.22520825688784532,0.22667578140881006,-0.009035391990222245,0.11409035265942788,0.1543667706119547,-0.12
