Date,USDPHP,CNYPHP,JPYPHP,HKDPHP,SGDPHP,REF_RATE,TARGET_RATE,USDPHP_RET,CNYPHP_RET,JPYPHP_RET,HKDPHP_RET,SGDPHP_RET,IR_DIFF_LAGGED
2010-02-19,46.0,6.745758333741822,0.5025125577882457,5.923484142955239,32.58944438251023,0.13,0.0,-0.10863496445887015,-0.045594940135888135,0.367612238791976,-0.09768741136264947,0.08953820892773552,-0.12
2010-02-22,46.09999847412109,6.7616124102009385,0.5052885204769819,5.938815983983409,32.70686477003438,0.12,0.0,0.21715204141816075,0.23474714717090184,0.5508963562686269,0.258497077320215,0.3596543682750446,-0.13
2010-02-23,46.025001525878906,6.750315446007295,0.5104813626490718,5.929398929259236,32.63374528659043,0.12,0.0,-0.16281566308731585,-0.16721472977252372,1.022453509809466,-0.15869373396615172,-0.22381031919510405,-0.12
2010-02-24,45.994998931884766,6.747102761311767,0.5094761713570188,5.923762948529649,32.64209616539099,0.11,0.0,-0.06520885657037098,-0.047604433779140545,-0.1971046017058042,-0.09509667061721427,0.025586430325083672,-0.12
2010-02-25,46.09999847412109,6.762604700940642,0.5164108906427485,5.938081343837514,32.71823789554068,0.12,0.0,0.22802451965769438,0.22949344352409157,1.351966541035059,0.24141949446173133,0.23299074488549062,-0.11
2010-02-26,46.09999847412109,6.762802910198733,0.5184377110940636,5.939114050210636,32.79038226338071,0.13,0.0,0.0,0.0029309173343165487,0.39171392598629123,0.017389734553685456,0.2202592478115111,-0.12
2010-03-01,46.09999847412109,6.76310048242651,0.5171059751551317,5.937813650263369,32.82540499030596,0.14,0.0,0.0,0.004400034795263727,-0.25720530978767153,-0.021897918136036653,0.10675092601044661,-0.13
2010-03-02,46.09999847412109,6.762009196959376,0.5194951496944158,5.938731713645604,32.90506618200135,0.14,0.0,0.0,-0.01613717737410148,0.4609639547160832,0.015460108237431281,0.24238752370567543,-0.14
2010-03-03,45.900001525878906,6.734254103371364,0.5182341840807433,5.913310441659897,32.80539796992504,0.15,0.0,-0.43477665932285814,-0.4113009963983086,-0.24302410912832886,-0.42897773457947613,-0.30335591079911095,-0.14
2010-03-04,45.900001525878906,6.733562562511166,0.5148048411911986,5.912739087349058,32.75249505293611,0.16,0.0,0.0,-0.010269531847095427,-0.6639353215220842,-0.00966264025669938,-0.1613930101561008,-0.15
2010-03-05,45.900001525878906,6.733661008908072,0.5087563833389315,5.913119735795952,32.762313187729525,0.17,0.0,0.0,0.0014620147409904658,-1.1818595919420107,0.006437561156754722,0.02997226163235984,-0.16
2010-03-08,45.650001525878906,6.696494368991664,0.5056154880269652,5.883914990865749,32.61320113406127,0.15,0.0,-0.5461509843465369,-0.5534818287868558,-0.619280845344788,-0.4951211091342597,-0.4561717450060527,-0.17
2010-03-09,45.650001525878906,6.6961013977356565,0.5072842495293359,5.883460097987412,32.64328433032715,0.14,0.0,0.0,-0.005868485287921077,0.32950211167618915,-0.007731424810190137,0.09219987310959012,-0.15
2010-03-10,45.58000183105469,6.687108614157798,0.503813432254317,5.874930510838527,32.6072186836518,0.14,0.0,-0.1534576476717867,-0.13438905798103956,-0.6865471003508603,-0.14508088613088063,-0.11054520251094369,-0.14
2010-03-11,45.5,6.675273828794314,0.5019415616742618,5.86427861728755,32.55511170513563,0.15,0.0,-0.1756738032960138,-0.17713590384832645,-0.3722323533451221,-0.18147553822535942,-0.15992979168080793,-0.14
