Date,Pair,rolling_vol_252,rolling_autocorr_l1,rolling_lb_pvalue_l1,rolling_arch_pvalue
2020-03-16,USDPHP_RET,0.3677335943324449,-0.16748614686720875,0.00789606910404879,0.1663560751218655
2020-03-17,USDPHP_RET,0.3940574125591224,-0.15069219347696922,0.02593869254510277,0.011849199446846719
2020-03-18,USDPHP_RET,0.40072634448128225,-0.20930095829190962,0.0010400112995451033,0.0007587316788386338
2020-03-19,USDPHP_RET,0.40549013227020286,-0.23229922303802816,0.0002490622387136413,0.0010969863416809861
2020-03-20,USDPHP_RET,0.4074553568416663,-0.21294277430871741,0.0007224675915742591,0.0009230487763737332
2020-03-23,USDPHP_RET,0.4526102253565279,-0.24139818284251321,0.0005932658899852813,2.1468353642673354e-24
2020-03-24,USDPHP_RET,0.4503188737361139,-0.2524941396652564,6.007842291784965e-05,3.3631184765551584e-24
2020-03-25,USDPHP_RET,0.45857769902514306,-0.2293077078813773,0.00032693973541242735,6.731131490437162e-25
2020-03-26,USDPHP_RET,0.47394683634279616,-0.2663133794972299,3.927468686298984e-05,1.0224414770376257e-26
2020-03-27,USDPHP_RET,0.4783971293147662,-0.28873848053800805,5.41157561471824e-06,5.111481477870368e-15
2020-03-30,USDPHP_RET,0.47882228153450057,-0.30233147374489705,1.563682538334489e-06,5.505281405750508e-15
2020-03-31,USDPHP_RET,0.4799757142203641,-0.30556512503771244,1.3414833026077396e-06,4.438009311601193e-14
2020-04-01,USDPHP_RET,0.4835769500322284,-0.3032136863999119,2.202505081070816e-06,1.3248234975910068e-14
2020-04-02,USDPHP_RET,0.4881737244006096,-0.3335863075624231,1.7160057726238963e-07,1.8370335142374192e-14
2020-04-03,USDPHP_RET,0.4890882104424216,-0.33871366109284357,7.626578537824852e-08,1.7529516674597168e-14
2020-04-06,USDPHP_RET,0.48863559056039796,-0.3320356530682016,1.2298222340063554e-07,2.3573115131116904e-14
2020-04-07,USDPHP_RET,0.49108491621583716,-0.32278989092582794,2.934571159086315e-07,3.195679656029579e-14
2020-04-08,USDPHP_RET,0.49133846417684546,-0.32482931162975864,2.1773599878372425e-07,5.400749580719535e-14
2020-04-09,USDPHP_RET,0.49133754962424053,-0.32628752638627456,2.2299786258908351e-07,5.138077953508868e-14
2020-04-10,USDPHP_RET,0.48840396884792076,-0.3309875621695303,1.265681791480872e-07,5.576373072874934e-14
2020-04-13,USDPHP_RET,0.4883376042331951,-0.33140762918284816,1.221238469204946e-07,5.753101144964973e-14
2020-04-14,USDPHP_RET,0.4884968053953291,-0.3311426616056869,1.3125231855809702e-07,5.740688128066561e-14
2020-04-15,USDPHP_RET,0.48823518959068807,-0.3319111961390083,1.1930494566029282e-07,5.842628094564544e-14
2020-04-16,USDPHP_RET,0.49030288816020673,-0.3341424921815309,1.083075388943812e-07,6.521374575522464e-14
2020-04-17,USDPHP_RET,0.4903354492078498,-0.33242522318078105,1.174464602380499e-07,6.45443043135615e-14
2020-04-20,USDPHP_RET,0.4894528374961905,-0.3326979667727549,1.082650184769663e-07,6.57459962911781e-14
2020-04-21,USDPHP_RET,0.48951974784192853,-0.3327624271462942,1.082634383202606e-07,6.79284569011932e-14
2020-04-22,USDPHP_RET,0.4896552863094904,-0.3329422602027014,1.0722164551354247e-07,6.867989891964021e-14
2020-04-23,USDPHP_RET,0.4906317128814223,-0.33053456478323046,1.3886743976118412e-07,7.272379968012275e-14
2020-04-24,USDPHP_RET,0.4906819757124739,-0.3316842154719164,1.199867696862025e-07,6.812268496339806e-14
2020-04-27,USDPHP_RET,0.49103547336460746,-0.33156572137611234,1.2524482903347042e-07,6.227072040092365e-14
2020-04-28,USDPHP_RET,0.49226094748464644,-0.3365041727267279,8.83801337329839e-08,6.340874069750916e-14
2020-04-29,USDPHP_RET,0.49176057064918677,-0.3377557345566222,7.021958489082069e-08,6.260053664097858e-14
2020-04-30,USDPHP_RET,0.49237528189534707,-0.3390802518823176,7.066471684499595e-08,5.695208860444469e-14
2020-05-01,USDPHP_RET,0.4908068506579525,-0.334523404701432,1.0538700933960539e-07,5.48843216623951e-14
2020-05-04,USDPHP_RET,0.4888012482075946,-0.3292549430627916,1.5870093586209358e-07,5.553576695183015e-14
