Pair,Date,ar1,ma1,const,aic
JPYPHP_RET,1312,0.016954586552083338,-0.20853716550285273,-0.053844278440676255,510.48752876351125
JPYPHP_RET,1313,0.042414311395284884,-0.24429973760293708,-0.060289556981636024,510.0357463964376
JPYPHP_RET,1314,0.058777500682178484,-0.2564451594304528,-0.06136367917565673,510.4270288039042
JPYPHP_RET,1315,0.0275193128900347,-0.230722779693905,-0.06673783494962228,509.9865375758851
JPYPHP_RET,1316,0.02734139956103271,-0.22545346632504207,-0.06975283253021233,507.3892243991319
JPYPHP_RET,1317,0.019044093598897877,-0.21815571220736044,-0.07103787083474192,508.8872133272954
JPYPHP_RET,1318,0.01310108953277518,-0.2204089350261202,-0.06822724193447695,510.67201705410815
JPYPHP_RET,1319,-0.01907569205783875,-0.19893706817756315,-0.06732126190578744,509.6944176933444
JPYPHP_RET,1320,-0.011641629287355114,-0.20464712424573878,-0.06421005527826656,508.59942963968507
JPYPHP_RET,1321,-0.0021375889162090064,-0.21046047846220847,-0.06407291108972606,508.69092576961015
JPYPHP_RET,1322,-0.009758866879948242,-0.20657609090544482,-0.06456689392690308,509.17113539420666
JPYPHP_RET,1323,-0.033445124882180294,-0.19121183428875407,-0.06041668415567024,512.9265130831457
JPYPHP_RET,1324,-0.04594854235310964,-0.17865475893550914,-0.06269959457821696,512.1376924806958
JPYPHP_RET,1325,-0.03948388673556631,-0.18680705046674242,-0.06286445637351894,512.221586550395
JPYPHP_RET,1326,-0.04633616847236507,-0.1797702235332399,-0.058870620560847395,511.46830981529956
JPYPHP_RET,1327,-0.045568994864937165,-0.18121341122145543,-0.059606892780644696,511.2966732717346
JPYPHP_RET,1328,-0.04221649311503581,-0.1857243324700882,-0.06358606036310276,512.9787830788736
JPYPHP_RET,1329,-0.044095832013689475,-0.18690789447137932,-0.06262109079412147,513.5672320721307
JPYPHP_RET,1330,-0.06396450252294708,-0.1673212687161652,-0.06159448896254929,512.7061215525667
JPYPHP_RET,1331,-0.05693768022593273,-0.173757960536626,-0.06450929439307065,513.4333759957924
JPYPHP_RET,1332,-0.04168198845156495,-0.19229540713616988,-0.0643739073255813,513.5838987276724
